repository,commit,filepath,graphml_local_path,maxPdgVertices,lackOfCohesion,verticesCount,edgesCount,edgesToVerticesRatio,globalInput,globalOutput,directFanIn,indirectFanIn,directFanOut,indirectFanOut,pdg_task_nodes,pdg_order_edges,pdg_def_edges,pdg_use_edges,pdg_unique_edge_labels
bodsch/ansible-collection-systemd,fb9ec7c1804079567d56c772aac8a9bc1f07bdc8,roles/coredump/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\bodsch\ansible-collection-systemd\fb9ec7c1804079567d56c772aac8a9bc1f07bdc8\roles\coredump\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,11,0.0,11,9,0.8181818181818182,5,0,5,0,0,0,1,0,2,0,8
bodsch/ansible-collection-systemd,fb9ec7c1804079567d56c772aac8a9bc1f07bdc8,roles/timesyncd/molecule/configured/prepare.yml,output\second_pdg_extraction\pdg_file_level\bodsch\ansible-collection-systemd\fb9ec7c1804079567d56c772aac8a9bc1f07bdc8\roles\timesyncd\molecule\configured\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,30,0.0,30,36,1.2,10,1,18,50,8,3,5,7,7,0,17
bodsch/ansible-collection-systemd,fb9ec7c1804079567d56c772aac8a9bc1f07bdc8,roles/system/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\bodsch\ansible-collection-systemd\fb9ec7c1804079567d56c772aac8a9bc1f07bdc8\roles\system\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,30,0.0,30,36,1.2,10,1,18,50,8,3,5,7,7,0,17
bodsch/ansible-collection-systemd,fb9ec7c1804079567d56c772aac8a9bc1f07bdc8,roles/resolved/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\bodsch\ansible-collection-systemd\fb9ec7c1804079567d56c772aac8a9bc1f07bdc8\roles\resolved\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,11,0.0,11,9,0.8181818181818182,5,0,5,0,0,0,1,0,2,0,8
bodsch/ansible-collection-systemd,fb9ec7c1804079567d56c772aac8a9bc1f07bdc8,roles/networkd/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\bodsch\ansible-collection-systemd\fb9ec7c1804079567d56c772aac8a9bc1f07bdc8\roles\networkd\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,30,0.0,30,36,1.2,10,1,18,50,8,3,5,7,7,0,17
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/fzf/tasks/install-packages.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\fzf\tasks\install-packages.yml\PDG_FILE_LEVEL\pdg.graphml,12,0.0,12,13,1.0833333333333333,6,0,8,3,1,0,1,1,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/git/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\git\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,31,0.0,31,34,1.096774193548387,18,0,25,55,5,1,4,5,2,0,19
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/bat/tasks/gather-facts.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\bat\tasks\gather-facts.yml\PDG_FILE_LEVEL\pdg.graphml,8,0.0,8,6,0.75,1,0,1,0,0,0,1,0,2,0,5
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/fish/tasks/install-fish-plugins.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\fish\tasks\install-fish-plugins.yml\PDG_FILE_LEVEL\pdg.graphml,25,0.0,25,28,1.12,6,2,11,15,6,17,3,3,10,0,9
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/bat/tasks/install-packages.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\bat\tasks\install-packages.yml\PDG_FILE_LEVEL\pdg.graphml,17,0.0,17,18,1.0588235294117647,10,0,14,23,2,1,3,2,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/htop/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\htop\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,22,0.0,22,23,1.0454545454545454,14,0,18,27,3,0,3,3,1,0,17
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/mc/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\mc\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,12,0.0,12,13,1.0833333333333333,6,0,8,3,1,0,1,1,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/nano/tasks/install-packages.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\nano\tasks\install-packages.yml\PDG_FILE_LEVEL\pdg.graphml,12,0.0,12,13,1.0833333333333333,6,0,8,3,1,0,1,1,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/broot/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\broot\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,22,0.0,22,23,1.0454545454545454,14,0,18,27,3,0,3,3,1,0,17
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/git/tasks/install-packages.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\git\tasks\install-packages.yml\PDG_FILE_LEVEL\pdg.graphml,12,0.0,12,13,1.0833333333333333,6,0,8,3,1,0,1,1,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/docker/molecule/docker_tcp/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\docker\molecule\docker_tcp\converge.yml\PDG_FILE_LEVEL\pdg.graphml,75,0.0,75,77,1.0266666666666666,30,0,37,171,6,5,5,6,21,0,24
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/git/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\git\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,38,0.0,38,35,0.9210526315789473,11,0,16,49,3,0,3,3,12,0,15
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/mc/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\mc\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,19,0.0,19,19,1.0,6,0,8,8,1,0,1,1,6,0,12
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/btop/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\btop\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,41,0.0,41,42,1.024390243902439,25,1,32,95,7,12,6,6,5,0,20
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/lazydocker/tasks/gather-facts.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\lazydocker\tasks\gather-facts.yml\PDG_FILE_LEVEL\pdg.graphml,6,0.0,6,5,0.8333333333333334,1,1,1,0,1,3,1,0,3,0,3
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/ncdu/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\ncdu\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,12,0.0,12,13,1.0833333333333333,6,0,8,3,1,0,1,1,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/ncdu/tasks/install-packages.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\ncdu\tasks\install-packages.yml\PDG_FILE_LEVEL\pdg.graphml,12,0.0,12,13,1.0833333333333333,6,0,8,3,1,0,1,1,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/exa/tasks/install-packages.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\exa\tasks\install-packages.yml\PDG_FILE_LEVEL\pdg.graphml,12,0.0,12,13,1.0833333333333333,6,0,8,3,1,0,1,1,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/bat/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\bat\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,22,0.0,22,23,1.0454545454545454,14,0,18,27,3,0,3,3,1,0,17
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/fish/tasks/install-fish.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\fish\tasks\install-fish.yml\PDG_FILE_LEVEL\pdg.graphml,32,0.0,32,36,1.125,16,0,22,40,3,1,3,3,6,0,18
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/nano/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\nano\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,19,0.0,19,19,1.0,6,0,8,8,1,0,1,1,6,0,12
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/broot/tasks/gather-facts.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\broot\tasks\gather-facts.yml\PDG_FILE_LEVEL\pdg.graphml,6,0.0,6,5,0.8333333333333334,1,1,1,0,1,3,1,0,3,0,3
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/fish/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\fish\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,22,0.0,22,23,1.0454545454545454,14,0,18,27,3,0,3,3,1,0,17
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/btop/tasks/gather-facts.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\btop\tasks\gather-facts.yml\PDG_FILE_LEVEL\pdg.graphml,6,0.0,6,5,0.8333333333333334,1,1,1,0,1,3,1,0,3,0,3
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/docker/tasks/configuration.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\docker\tasks\configuration.yml\PDG_FILE_LEVEL\pdg.graphml,6,0.0,6,5,0.8333333333333334,5,0,5,0,0,0,1,0,0,0,5
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/git/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\git\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,23,0.0,23,25,1.0869565217391304,11,0,16,34,3,0,3,3,4,0,14
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/htop/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\htop\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,37,0.0,37,45,1.2162162162162162,16,0,28,89,8,2,5,8,8,0,17
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/exa/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\exa\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,12,0.0,12,13,1.0833333333333333,6,0,8,3,1,0,1,1,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/fish/tasks/install-fisher.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\fish\tasks\install-fisher.yml\PDG_FILE_LEVEL\pdg.graphml,26,0.0,26,25,0.9615384615384616,13,2,16,31,5,8,4,3,6,0,12
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/exa/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\exa\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,22,0.0,22,23,1.0454545454545454,14,0,18,27,3,0,3,3,1,0,17
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/broot/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\broot\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,78,0.0,78,84,1.0769230769230769,36,4,56,372,19,90,11,14,19,0,13
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/lazydocker/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\lazydocker\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,33,0.0,33,32,0.9696969696969697,22,1,26,49,5,9,5,4,4,0,12
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/btop/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\btop\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,50,0.0,50,48,0.96,25,1,32,111,7,12,6,6,10,0,20
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/tmuxinator/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\tmuxinator\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,22,0.0,22,23,1.0454545454545454,14,0,18,27,3,0,3,3,1,0,17
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/fzf/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\fzf\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,19,0.0,19,19,1.0,6,0,8,8,1,0,1,1,6,0,12
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/tmuxinator/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\tmuxinator\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,19,0.0,19,19,1.0,6,0,8,8,1,0,1,1,6,0,12
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/fish/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\fish\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,111,0.0,111,135,1.2162162162162162,38,4,59,549,17,147,10,12,40,0,24
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/neovim/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\neovim\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,19,0.0,19,19,1.0,6,0,8,8,1,0,1,1,6,0,12
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/docker/tasks/install-packages.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\docker\tasks\install-packages.yml\PDG_FILE_LEVEL\pdg.graphml,45,0.0,45,51,1.1333333333333333,23,0,31,77,5,3,4,5,8,0,19
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/ncdu/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\ncdu\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,19,0.0,19,19,1.0,6,0,8,8,1,0,1,1,6,0,12
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/tmux/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\tmux\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,24,0.0,24,27,1.125,10,0,16,35,3,0,3,3,5,0,14
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/htop/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\htop\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,43,0.0,43,51,1.186046511627907,15,0,28,111,8,2,5,8,12,0,18
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/neovim/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\neovim\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,22,0.0,22,23,1.0454545454545454,14,0,18,27,3,0,3,3,1,0,17
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/docker/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\docker\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,22,0.0,22,23,1.0454545454545454,14,0,18,27,3,0,3,3,1,0,17
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/broot/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\broot\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,69,0.0,69,78,1.1304347826086956,36,4,56,336,19,90,11,14,14,0,13
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/tmux/tasks/install-packages.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\tmux\tasks\install-packages.yml\PDG_FILE_LEVEL\pdg.graphml,12,0.0,12,13,1.0833333333333333,6,0,8,3,1,0,1,1,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/htop/tasks/install-packages.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\htop\tasks\install-packages.yml\PDG_FILE_LEVEL\pdg.graphml,12,0.0,12,13,1.0833333333333333,6,0,8,3,1,0,1,1,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/mc/tasks/install-packages.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\mc\tasks\install-packages.yml\PDG_FILE_LEVEL\pdg.graphml,12,0.0,12,13,1.0833333333333333,6,0,8,3,1,0,1,1,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/docker/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\docker\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,71,0.0,71,75,1.056338028169014,30,0,37,171,6,5,5,6,19,0,24
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/bat/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\bat\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,25,0.0,25,25,1.0,11,0,16,28,3,3,4,3,4,0,14
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/fish/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\fish\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,89,0.0,89,112,1.2584269662921348,37,4,59,393,17,147,10,12,24,0,23
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/tmux/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\tmux\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,31,0.0,31,33,1.064516129032258,10,0,16,50,3,0,3,3,9,0,15
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/mc/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\mc\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,22,0.0,22,23,1.0454545454545454,14,0,18,27,3,0,3,3,1,0,17
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/nano/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\nano\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,12,0.0,12,13,1.0833333333333333,6,0,8,3,1,0,1,1,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/nano/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\nano\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,22,0.0,22,23,1.0454545454545454,14,0,18,27,3,0,3,3,1,0,17
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/git/tasks/configuration.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\git\tasks\configuration.yml\PDG_FILE_LEVEL\pdg.graphml,11,0.0,11,11,1.0,5,0,7,8,1,0,2,1,2,0,6
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/btop/molecule/default/prepare.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\btop\molecule\default\prepare.yml\PDG_FILE_LEVEL\pdg.graphml,22,0.0,22,23,1.0454545454545454,14,0,18,27,3,0,3,3,1,0,17
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/docker/tasks/main.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\docker\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,51,0.0,51,57,1.1176470588235294,28,0,37,121,6,5,5,6,8,0,21
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/fish/tasks/install-packages.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\fish\tasks\install-packages.yml\PDG_FILE_LEVEL\pdg.graphml,89,0.0,89,112,1.2584269662921348,37,4,59,393,17,147,10,12,24,0,23
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/btop/tasks/install-packages.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\btop\tasks\install-packages.yml\PDG_FILE_LEVEL\pdg.graphml,35,0.0,35,36,1.0285714285714285,24,0,30,86,5,5,5,5,2,0,19
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/tmuxinator/tasks/install-packages.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\tmuxinator\tasks\install-packages.yml\PDG_FILE_LEVEL\pdg.graphml,12,0.0,12,13,1.0833333333333333,6,0,8,3,1,0,1,1,2,0,11
sjlex/ansible-collection,d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1,roles/exa/molecule/default/converge.yml,output\second_pdg_extraction\pdg_file_level\sjlex\ansible-collection\d7e12354bd9ba0f98af3abb64d924b1f40bdd7d1\roles\exa\molecule\default\converge.yml\PDG_FILE_LEVEL\pdg.graphml,19,0.0,19,19,1.0,6,0,8,8,1,0,1,1,6,0,12
